"Date","UserID","Action","Value1","Value2"
2018-04-15,"ID20001687","Session",174.790209527656,0
2018-04-15,"ID20001688","Session",171.001233063319,0
2018-04-15,"ID10001689","Session",250.576346205906,0
2018-04-15,"ID20001690","Session",165.111370025015,0
2018-04-15,"ID10001691","Session",252.215737803063,0
2018-04-15,"ID10001694","Session",261.47736964886,28.0819885539472
2018-04-15,"ID20001697","Session",161.885496467595,0
2018-04-15,"ID20001701","Session",176.314852194943,0
2018-04-15,"ID10001703","Session",264.105553253502,0
2018-04-15,"ID10001704","Session",273.040512714407,0
2018-04-15,"ID10001707","Session",263.284535047381,0
2018-04-15,"ID10001709","Session",278.607802473161,0
2018-04-15,"ID10001711","Session",270.658090734647,0
2018-04-15,"ID10001713","Session",279.787494541373,0
2018-04-15,"ID10001714","Session",263.753836294215,0
2018-04-15,"ID10001715","Session",274.358168614426,0
2018-04-15,"ID20001716","Session",181.368081838988,0
2018-04-15,"ID10001718","Session",271.104584030376,0
2018-04-15,"ID20001720","Session",187.556179063837,1.35272010724551
2018-04-15,"ID20001725","Session",181.990675233901,30.4448340522795
2018-04-15,"ID10001727","Session",271.362653979517,1.34768054328472
2018-04-15,"ID20001728","Session",183.570854486433,0
2018-04-15,"ID10001730","Session",262.603402976284,0
2018-04-15,"ID10001731","Session",269.835989747996,0
2018-04-15,"ID20001736","Session",183.742478813963,0
2018-04-15,"ID20001737","Session",174.753689283962,0
2018-04-15,"ID20001738","Session",181.505132597739,0
2018-04-15,"ID20001739","Session",171.049668656714,0
2018-04-15,"ID10001747","Session",258.900824472307,28.8928153641162
2018-04-15,"ID20001751","Session",191.13281770477,0
2018-04-15,"ID20001754","Session",186.363469025197,0
2018-04-15,"ID20001755","Session",191.761048175706,0
2018-04-15,"ID20001756","Session",194.971824807152,0
2018-04-15,"ID10001759","Session",283.282448606798,0
2018-04-15,"ID20001761","Session",192.725076328567,0
2018-04-15,"ID10001762","Session",288.78305591449,0
2018-04-15,"ID20001763","Session",189.680327438112,0
2018-04-15,"ID10001764","Session",292.472564270956,28.2406586159739
2018-04-15,"ID20001765","Session",185.556296803389,0
2018-04-15,"ID20001768","Session",196.137129984415,0
2018-04-15,"ID20001774","Session",184.08347470479,0
2018-04-15,"ID20001775","Session",200.541247738803,0
2018-04-15,"ID10001776","Session",289.37401912044,0
2018-04-15,"ID20001777","Session",185.92324287988,0
2018-04-15,"ID20001779","Session",193.003976010346,0
2018-04-15,"ID10001782","Session",270.836977928619,0
2018-04-15,"ID20001783","Session",180.24611722034,0
2018-04-15,"ID10001784","Session",290.626147321331,0
2018-04-15,"ID20001790","Session",190.951111615454,0
2018-04-15,"ID20001793","Session",190.239232111192,0
2018-04-15,"ID10001796","Session",277.255003240801,1.34883730345629
2018-04-15,"ID20001797","Session",188.203543147749,0
2018-04-15,"ID10001798","Session",304.452588093533,0
2018-04-15,"ID20001800","Session",183.052393451661,0
2018-04-15,"ID20001802","Session",203.801066633637,0
2018-04-15,"ID20001803","Session",202.253345319748,0
2018-04-15,"ID20001804","Session",204.527038910466,0
2018-04-15,"ID10001807","Session",307.905749784201,0
2018-04-15,"ID10001808","Session",306.863007510388,29.4399071904072
2018-04-15,"ID10001811","Session",306.190145923713,0
2018-04-15,"ID20001813","Session",195.828459650514,0
2018-04-15,"ID10001815","Session",298.239508844216,0
2018-04-15,"ID20001822","Session",206.975229206244,0
2018-04-15,"ID10001825","Session",303.616420383185,0
2018-04-15,"ID20001830","Session",202.771247013295,0
2018-04-15,"ID20001832","Session",206.584397364476,30.2810928923532
2018-04-15,"ID20001833","Session",205.269438720543,0
2018-04-15,"ID10001834","Session",299.067133249225,29.465957712888
2018-04-15,"ID10001835","Session",282.471029156801,0
2018-04-15,"ID20001836","Session",207.818906742568,0
2018-04-15,"ID20001838","Session",199.248377997306,0
2018-04-15,"ID10001840","Session",326.332510105089,0
2018-04-15,"ID10001841","Session",313.333163602906,0
2018-04-15,"ID10001846","Session",313.179387206759,0
2018-04-15,"ID10001847","Session",332.825374386296,0
2018-04-15,"ID10001850","Session",315.876752078328,0
2018-04-15,"ID10001852","Session",299.37825341359,0
2018-04-15,"ID10001853","Session",308.626322154896,0
2018-04-15,"ID20001857","Session",215.642044502403,0
2018-04-15,"ID20001861","Session",204.990658237879,0
2018-04-15,"ID10001863","Session",323.624025587136,0
2018-04-15,"ID10001864","Session",327.315123407561,0
2018-04-15,"ID20001865","Session",206.309871557409,0
2018-04-15,"ID10001866","Session",334.313265008654,0
2018-04-15,"ID20001868","Session",223.655488320668,1.34647945953306
2018-04-15,"ID20001869","Session",207.616271850025,0
2018-04-15,"ID20001872","Session",206.574731479502,27.205052752747
2018-04-15,"ID20001875","Session",210.867546789271,29.2628964528589
2018-04-15,"ID10001876","Session",323.43388058493,0
2018-04-15,"ID20001877","Session",206.234958739119,0
2018-04-15,"ID20001879","Session",221.654732930856,0
2018-04-15,"ID10001881","Session",333.917198780928,0
2018-04-15,"ID10001887","Session",335.901318956833,0
2018-04-15,"ID20001888","Session",222.424923028019,0
2018-04-15,"ID20001889","Session",221.877801620126,31.1907749320475
2018-04-15,"ID20001891","Session",220.031578726185,0
2018-04-15,"ID10001892","Session",347.055633262746,0
2018-04-15,"ID10001893","Session",353.964280486285,0
2018-04-15,"ID10001894","Session",337.164725744532,0
2018-04-15,"ID10001898","Session",321.16221782114,0
2018-04-15,"ID10001899","Session",336.476786357395,0
2018-04-15,"ID10001903","Session",332.894763966589,0
2018-04-15,"ID10001904","Session",342.956091401674,0
2018-04-15,"ID20001906","Session",221.407592733186,0
2018-04-15,"ID20001909","Session",217.823174896843,0
2018-04-15,"ID20001913","Session",219.682779207883,1.69649241686001
2018-04-15,"ID20001914","Session",227.825450525525,0
2018-04-15,"ID10001916","Session",321.286551236903,1.70157545953883
2018-04-15,"ID10001917","Session",345.970540327484,0
2018-04-15,"ID20001919","Session",230.735640336559,0
2018-04-15,"ID20001920","Session",219.551234855085,0
2018-04-15,"ID20001923","Session",223.062139111588,0
2018-04-15,"ID10001924","Session",340.106016747912,30.8562165546967
2018-04-15,"ID10001928","Session",330.584219416391,0
2018-04-15,"ID10001930","Session",334.450248961436,0
2018-04-15,"ID20001932","Session",241.437282063249,30.1220560127974
2018-04-15,"ID20001937","Session",235.042975310626,0
2018-04-15,"ID10001938","Session",355.764226272034,0
2018-04-15,"ID20001939","Session",238.554521250601,0
2018-04-15,"ID10001942","Session",362.047985384155,0
2018-04-15,"ID20001943","Session",233.76204255377,0
2018-04-15,"ID20001944","Session",241.850899179254,32.8611461176829
2018-04-15,"ID20001945","Session",236.747520806496,0
2018-04-15,"ID10001950","Session",359.64998689076,0
2018-04-15,"ID10001953","Session",355.830591839007,1.70311782104527
2018-04-15,"ID10001957","Session",378.304193934151,0
2018-04-15,"ID10001959","Session",345.283360989539,0
2018-04-15,"ID20001962","Session",242.059419981737,0
2018-04-15,"ID20001964","Session",230.875634104951,1.69675605010724
2018-04-15,"ID20001965","Session",237.677192491172,0
2018-04-15,"ID20001968","Session",240.163761162842,29.9938708743422
2018-04-15,"ID20001970","Session",232.967352277608,0
2018-04-15,"ID20001972","Session",239.373222499672,30.6131837432252
2018-04-15,"ID20001973","Session",233.99324845921,0
2018-04-15,"ID20001974","Session",233.379524191356,0
2018-04-15,"ID10001977","Session",373.365654220917,0
2018-04-15,"ID10001978","Session",379.113040035193,0
2018-04-15,"ID20001980","Session",253.625892747099,0
2018-04-15,"ID10001983","Session",379.93830344982,0
2018-04-15,"ID10001984","Session",380.523520860343,0
2018-04-15,"ID20001986","Session",257.292627135486,0
2018-04-15,"ID10001988","Session",380.844401611196,0
2018-04-15,"ID20001990","Session",256.914173767622,0
2018-04-15,"ID20001991","Session",257.209193248225,0
2018-04-15,"ID20001995","Session",257.934800006223,0
2018-04-15,"ID20001999","Session",256.519406387775,0
2018-04-15,"ID10002000","Session",382.581572008992,0
2018-04-15,"ID10002002","Session",386.803687478209,0
2018-04-15,"ID10002003","Session",386.365826769337,0
2018-04-15,"ID10002004","Session",376.104960717697,28.7065897479761
2018-04-15,"ID10002005","Session",375.106365144733,0
2018-04-15,"ID10002006","Session",371.838551671321,0
2018-04-15,"ID10002009","Session",377.499090844633,28.1606492139846
2018-04-15,"ID10002010","Session",386.596990003006,0
2018-04-15,"ID10002012","Session",377.040894751393,0
2018-04-15,"ID20002014","Session",259.372533930359,0
2018-04-15,"ID10002015","Session",390.239442196748,0
2018-04-15,"ID10002016","Session",384.535953139335,0
2018-04-15,"ID10002018","Session",386.504016728536,0
2018-04-15,"ID10002019","Session",369.955182158708,30.9386489937756
2018-04-15,"ID20002021","Session",270.625706454023,0
2018-04-15,"ID20002022","Session",262.146721597593,0
2018-04-15,"ID10002023","Session",413.133115410943,0
2018-04-15,"ID10002024","Session",419.406150630133,0
2018-04-15,"ID10002028","Session",395.003212902613,35.5578524717838
2018-04-15,"ID20002030","Session",271.890387113834,0
2018-04-15,"ID10002031","Session",406.317580333777,29.5252371629603
2018-04-15,"ID10002033","Session",392.574834184381,27.0721710831556
2018-04-15,"ID10002036","Session",401.772650598837,0
2018-04-15,"ID10002037","Session",400.948026608639,0
2018-04-15,"ID10002040","Session",401.791936360585,0
2018-04-15,"ID10002042","Session",406.515352584067,0
2018-04-15,"ID10002043","Session",408.129696838599,0
2018-04-15,"ID20002045","Session",273.796598196355,0
2018-04-15,"ID10002046","Session",416.321523792062,0
2018-04-15,"ID10002047","Session",397.823822449546,0
2018-04-15,"ID10002049","Session",420.199557694687,0
2018-04-15,"ID10002050","Session",402.917471483628,0
2018-04-15,"ID10002051","Session",407.471136831878,27.102227999918
2018-04-15,"ID10002052","Session",401.57957521138,28.7327841334178
2018-04-15,"ID10002054","Session",412.117742255365,0
2018-04-15,"ID10002055","Session",413.118705755488,0
2018-04-15,"ID20002058","Session",291.814372958789,0
2018-04-15,"ID10002060","Session",430.343938406797,0
2018-04-15,"ID20002061","Session",290.86584989446,0
2018-04-15,"ID20002064","Session",292.315372874337,0
2018-04-15,"ID20002065","Session",291.182028732628,0
2018-04-15,"ID20002066","Session",285.658716288552,0
2018-04-15,"ID20002070","Session",301.784589608525,0
2018-04-15,"ID10002075","Session",432.487560981899,0
2018-04-15,"ID20002076","Session",297.258570874391,0
2018-04-15,"ID20002077","Session",292.6717650577,0
2018-04-15,"ID10002083","Session",422.647634985264,34.4483066190431
2018-04-15,"ID10002084","Session",432.141627089148,32.1712240157958
2018-04-15,"ID10002086","Session",421.169877386563,0
2018-04-15,"ID20002090","Session",284.86817151674,0
2018-04-15,"ID10002091","Session",424.270664785731,0
2018-04-15,"ID10002093","Session",443.996837433188,0
2018-04-15,"ID10002095","Session",428.469487726535,0
2018-04-15,"ID20002097","Session",286.807137423798,0
2018-04-15,"ID10002100","Session",436.792674529749,0
2018-04-15,"ID20002103","Session",290.031201284595,1.34749531822776
2018-04-16,"ID20002106","Install",NA,NA
2018-04-16,"ID10002107","Install",NA,NA
2018-04-16,"ID10002108","Install",NA,NA
2018-04-16,"ID20002109","Install",NA,NA
2018-04-16,"ID20002110","Install",NA,NA
2018-04-16,"ID10002111","Install",NA,NA
2018-04-16,"ID20002112","Install",NA,NA
2018-04-16,"ID10002113","Install",NA,NA
2018-04-16,"ID10002114","Install",NA,NA
2018-04-16,"ID20002115","Install",NA,NA
2018-04-16,"ID10002116","Install",NA,NA
2018-04-16,"ID20002117","Install",NA,NA
2018-04-16,"ID10002118","Install",NA,NA
2018-04-16,"ID20002119","Install",NA,NA
2018-04-16,"ID20002120","Install",NA,NA
2018-04-16,"ID20002121","Install",NA,NA
2018-04-16,"ID20002122","Install",NA,NA
2018-04-16,"ID10002123","Install",NA,NA
2018-04-16,"ID10002124","Install",NA,NA
2018-04-16,"ID10002125","Install",NA,NA
2018-04-16,"ID10002126","Install",NA,NA
2018-04-16,"ID20002127","Install",NA,NA
2018-04-16,"ID20002128","Install",NA,NA
2018-04-16,"ID10002129","Install",NA,NA
2018-04-16,"ID20002130","Install",NA,NA
2018-04-16,"ID10002131","Install",NA,NA
2018-04-16,"ID10002132","Install",NA,NA
2018-04-16,"ID20002133","Install",NA,NA
2018-04-16,"ID20002134","Install",NA,NA
2018-04-16,"ID10002135","Install",NA,NA
2018-04-16,"ID20002136","Install",NA,NA
2018-04-16,"ID20002137","Install",NA,NA
2018-04-16,"ID10002138","Install",NA,NA
2018-04-16,"ID20002139","Install",NA,NA
2018-04-16,"ID10002140","Install",NA,NA
2018-04-16,"ID20002141","Install",NA,NA
2018-04-16,"ID10002142","Install",NA,NA
2018-04-16,"ID20002143","Install",NA,NA
2018-04-16,"ID10002144","Install",NA,NA
2018-04-16,"ID10002145","Install",NA,NA
2018-04-16,"ID20002146","Install",NA,NA
2018-04-16,"ID10002147","Install",NA,NA
2018-04-16,"ID20002148","Install",NA,NA
2018-04-16,"ID10002149","Install",NA,NA
2018-04-16,"ID10002150","Install",NA,NA
2018-04-16,"ID20002151","Install",NA,NA
2018-04-16,"ID20002152","Install",NA,NA
2018-04-16,"ID10002153","Install",NA,NA
2018-04-16,"ID20002154","Install",NA,NA
2018-04-16,"ID20002155","Install",NA,NA
2018-04-16,"ID10002156","Install",NA,NA
2018-04-16,"ID20002157","Install",NA,NA
2018-04-16,"ID10002158","Install",NA,NA
2018-04-16,"ID20000133","Uninstall",NA,NA
2018-04-16,"ID10000715","Uninstall",NA,NA
2018-04-16,"ID10001007","Uninstall",NA,NA
2018-04-16,"ID10001341","Uninstall",NA,NA
2018-04-16,"ID20001555","Uninstall",NA,NA
2018-04-16,"ID10001582","Uninstall",NA,NA
2018-04-16,"ID20001637","Uninstall",NA,NA
2018-04-16,"ID10001750","Uninstall",NA,NA
2018-04-16,"ID20001810","Uninstall",NA,NA
2018-04-16,"ID20001869","Uninstall",NA,NA
2018-04-16,"ID10001900","Uninstall",NA,NA
2018-04-16,"ID10001933","Uninstall",NA,NA
2018-04-16,"ID20001935","Uninstall",NA,NA
2018-04-16,"ID10001988","Uninstall",NA,NA
2018-04-16,"ID20001999","Uninstall",NA,NA
2018-04-16,"ID20002007","Uninstall",NA,NA
2018-04-16,"ID10000051","Session",142.832392405864,0
2018-04-16,"ID10000053","Session",138.990941712751,0
2018-04-16,"ID10000065","Session",150.958471986592,0
2018-04-16,"ID10000097","Session",152.252527015799,0
2018-04-16,"ID20000106","Session",92.8220142763359,0
2018-04-16,"ID10000112","Session",141.739669010199,0
2018-04-16,"ID10000117","Session",129.968934660703,36.1587346567124
2018-04-16,"ID20000129","Session",95.0454854582008,0
2018-04-16,"ID20000133","Session",93.9610891649152,0
2018-04-16,"ID10000176","Session",133.347123914161,27.3396528134455
2018-04-16,"ID10000208","Session",131.517895430385,0
2018-04-16,"ID10000214","Session",140.360693197334,0
2018-04-16,"ID20000233","Session",87.1254485726706,0
2018-04-16,"ID20000250","Session",92.691116280366,0
2018-04-16,"ID20000258","Session",96.4035393427572,0
2018-04-16,"ID10000263","Session",145.230954930037,0
2018-04-16,"ID20000269","Session",100.864730567777,0
2018-04-16,"ID10000284","Session",137.910555039357,35.1059481461503
2018-04-16,"ID10000303","Session",140.225305615715,0
2018-04-16,"ID20000310","Session",95.2088146004045,0
2018-04-16,"ID20000326","Session",93.9946292392191,31.0321215202711
2018-04-16,"ID20000411","Session",84.4545894611419,0
2018-04-16,"ID20000426","Session",96.3302248667727,0
2018-04-16,"ID10000430","Session",147.369882607887,0
2018-04-16,"ID10000435","Session",137.084051122685,0
2018-04-16,"ID20000446","Session",99.1929070783239,0
2018-04-16,"ID10000483","Session",135.295265848086,0
2018-04-16,"ID20000498","Session",96.4711300313462,29.9200162430901
2018-04-16,"ID20000548","Session",98.3555802758491,0
2018-04-16,"ID10000549","Session",148.929618782831,0
2018-04-16,"ID20000557","Session",99.2316145158213,1.35233334896645
2018-04-16,"ID10000596","Session",145.145514463199,0
2018-04-16,"ID10000618","Session",149.038863909821,0
2018-04-16,"ID10000621","Session",148.12938744263,0
2018-04-16,"ID20000624","Session",92.8843304878912,0
2018-04-16,"ID20000625","Session",95.9845243288729,0
2018-04-16,"ID20000633","Session",103.737108973178,30.7927222495835
2018-04-16,"ID10000639","Session",142.991514101048,1.35212212341263
2018-04-16,"ID10000653","Session",143.06070160661,0
2018-04-16,"ID10000656","Session",144.671019989717,0
2018-04-16,"ID10000677","Session",147.341400008695,33.0876552050018
2018-04-16,"ID10000715","Session",159.574951984531,0
2018-04-16,"ID20000741","Session",96.1515606596417,0
2018-04-16,"ID10000747","Session",157.786724657643,0
2018-04-16,"ID10000805","Session",161.461555021822,0
2018-04-16,"ID20000815","Session",97.4797044831491,0
2018-04-16,"ID10000821","Session",151.224166736887,30.5949867270042
2018-04-16,"ID20000823","Session",100.392978050781,0
2018-04-16,"ID10000844","Session",147.30532025977,35.397825781707
2018-04-16,"ID10000855","Session",148.451884782702,32.7413399749122
2018-04-16,"ID20000869","Session",101.637716518401,0
2018-04-16,"ID20000898","Session",101.898156038197,0
2018-04-16,"ID20000934","Session",107.830853018821,0
2018-04-16,"ID20000941","Session",93.8004475877714,0
2018-04-16,"ID10000945","Session",154.485519598553,0
2018-04-16,"ID10000946","Session",153.388602900182,0
2018-04-16,"ID10000948","Session",155.13781112861,0
2018-04-16,"ID20000952","Session",103.545015398286,0
2018-04-16,"ID10000980","Session",162.403281378071,24.6794694153375
2018-04-16,"ID20000990","Session",112.215652689498,0
2018-04-16,"ID20000993","Session",105.619470648218,0
2018-04-16,"ID20000997","Session",103.436098994455,28.8455653112153
2018-04-16,"ID10001007","Session",159.661566897846,0
2018-04-16,"ID20001022","Session",116.915158780676,27.3691934829135
2018-04-16,"ID10001025","Session",155.34391990547,0
2018-04-16,"ID20001045","Session",113.558631674588,0
2018-04-16,"ID10001050","Session",166.731567401608,0
2018-04-16,"ID10001057","Session",174.876064150474,0
2018-04-16,"ID10001058","Session",171.601171359953,0
2018-04-16,"ID20001063","Session",118.740664529352,0
2018-04-16,"ID20001069","Session",118.449479919021,1.34655835525436
2018-04-16,"ID10001076","Session",172.537472137409,0
2018-04-16,"ID10001086","Session",174.49183219777,0
2018-04-16,"ID20001092","Session",112.704150285701,0
2018-04-16,"ID20001096","Session",106.069464722225,0
2018-04-16,"ID10001104","Session",170.967703559786,28.7877679663205
2018-04-16,"ID20001108","Session",108.647291420732,0
2018-04-16,"ID20001112","Session",106.459887265407,0
2018-04-16,"ID10001118","Session",166.166338531072,0
2018-04-16,"ID20001119","Session",114.837778821128,0
2018-04-16,"ID10001120","Session",165.130232596789,34.1817366223165
2018-04-16,"ID20001135","Session",115.899728793236,0
2018-04-16,"ID10001144","Session",175.277127838761,0
2018-04-16,"ID20001169","Session",112.787204459405,0
2018-04-16,"ID20001172","Session",119.634525932044,0
2018-04-16,"ID20001173","Session",117.97611696169,0
2018-04-16,"ID20001180","Session",116.927171020763,0
2018-04-16,"ID10001189","Session",186.289587380508,0
2018-04-16,"ID10001190","Session",175.227153381655,0
2018-04-16,"ID10001212","Session",181.579053625412,0
2018-04-16,"ID10001224","Session",177.685926012737,0
2018-04-16,"ID20001230","Session",121.92002059362,0
2018-04-16,"ID20001235","Session",111.448021124978,0
2018-04-16,"ID10001243","Session",179.749927129543,0
2018-04-16,"ID20001245","Session",121.363175126828,0
2018-04-16,"ID20001249","Session",115.499281089604,0
2018-04-16,"ID20001267","Session",113.704115362369,1.70719913085769
2018-04-16,"ID20001270","Session",122.129658786552,0
2018-04-16,"ID10001276","Session",164.821160904104,0
2018-04-16,"ID20001277","Session",122.177866521107,0
2018-04-16,"ID20001279","Session",119.65824320697,32.4070306904514
2018-04-16,"ID20001282","Session",121.762583042193,0
2018-04-16,"ID10001287","Session",181.042203361612,0
2018-04-16,"ID10001289","Session",186.446953081005,0
2018-04-16,"ID20001292","Session",114.45712777431,0
2018-04-16,"ID10001295","Session",176.021035074895,0
2018-04-16,"ID20001300","Session",129.251067468645,0
2018-04-16,"ID10001306","Session",173.102405737494,29.3491166608711
2018-04-16,"ID10001310","Session",188.919373877654,1.34552395426465
2018-04-16,"ID10001312","Session",191.596425075222,0
2018-04-16,"ID20001315","Session",117.073115572314,0
2018-04-16,"ID20001323","Session",123.010779764181,0
2018-04-16,"ID10001328","Session",185.354217692902,0
2018-04-16,"ID20001330","Session",134.481667921632,0
2018-04-16,"ID10001331","Session",191.75008812682,35.6735067903312
2018-04-16,"ID20001337","Session",125.803034162472,32.8041380538136
2018-04-16,"ID10001338","Session",190.230018536392,0
2018-04-16,"ID20001339","Session",130.568901274212,26.789037081528
2018-04-16,"ID10001341","Session",197.058902423692,0
2018-04-16,"ID10001342","Session",182.994348753461,1.35265149893822
2018-04-16,"ID20001349","Session",134.042019532946,0
2018-04-16,"ID10001350","Session",189.907129411426,0
2018-04-16,"ID10001357","Session",209.057718942988,0
2018-04-16,"ID20001363","Session",123.408057484755,0
2018-04-16,"ID20001367","Session",139.001503259088,0
2018-04-16,"ID10001368","Session",187.62971972681,0
2018-04-16,"ID20001376","Session",125.896228627409,0
2018-04-16,"ID20001382","Session",129.710209190392,0
2018-04-16,"ID10001383","Session",208.192191737239,1.34985719025157
2018-04-16,"ID20001384","Session",134.433838556577,0
2018-04-16,"ID20001390","Session",130.101885382219,0
2018-04-16,"ID20001393","Session",135.133868171627,0
2018-04-16,"ID20001404","Session",132.632901017269,0
2018-04-16,"ID20001406","Session",133.052324040905,28.1107892075024
2018-04-16,"ID20001410","Session",130.556708475169,0
2018-04-16,"ID10001411","Session",201.881898836431,0
2018-04-16,"ID20001413","Session",130.107920987681,0
2018-04-16,"ID10001414","Session",202.156728598447,0
2018-04-16,"ID10001419","Session",201.280366077855,0
2018-04-16,"ID20001423","Session",133.801096777786,0
2018-04-16,"ID10001434","Session",194.692882105878,0
2018-04-16,"ID10001447","Session",196.264624855692,0
2018-04-16,"ID20001453","Session",133.840108364187,0
2018-04-16,"ID10001460","Session",187.618464121632,0
2018-04-16,"ID20001462","Session",144.800346963792,0
2018-04-16,"ID20001463","Session",148.868750995958,0
2018-04-16,"ID20001464","Session",139.236813801787,0
2018-04-16,"ID20001466","Session",139.664526691558,0
2018-04-16,"ID20001469","Session",145.388715501273,0
2018-04-16,"ID20001478","Session",146.069756826849,0
2018-04-16,"ID20001488","Session",135.969981528546,0
2018-04-16,"ID20001490","Session",147.022990737141,0
2018-04-16,"ID20001493","Session",143.559935142093,33.6205052141856
2018-04-16,"ID20001494","Session",142.720764622139,0
2018-04-16,"ID20001496","Session",152.911630217279,0
2018-04-16,"ID10001498","Session",209.60532605557,0
2018-04-16,"ID20001501","Session",148.28871768307,0
2018-04-16,"ID20001508","Session",144.386146584473,0
2018-04-16,"ID20001509","Session",149.157255906512,0
2018-04-16,"ID20001516","Session",143.157045141488,0
2018-04-16,"ID10001520","Session",207.521751454194,0
2018-04-16,"ID10001525","Session",213.691468453499,30.0224075127376
2018-04-16,"ID20001526","Session",148.022676995376,28.9536536370193
2018-04-16,"ID20001528","Session",141.046195133254,0
2018-04-16,"ID10001529","Session",211.91464809767,0
2018-04-16,"ID20001535","Session",143.690273384243,0
2018-04-16,"ID20001538","Session",152.229447431728,0
2018-04-16,"ID10001541","Session",213.326929107345,0
2018-04-16,"ID10001544","Session",225.821856109209,0
2018-04-16,"ID20001546","Session",135.2759297171,0
2018-04-16,"ID10001553","Session",198.598071533109,0
2018-04-16,"ID20001555","Session",134.101318184083,0
2018-04-16,"ID10001559","Session",229.037665159876,0
2018-04-16,"ID10001562","Session",227.315492151175,0
2018-04-16,"ID10001564","Session",216.481115193497,29.0428054838654
2018-04-16,"ID10001566","Session",234.825988904897,0
2018-04-16,"ID10001567","Session",234.091317113378,29.2503941688559
2018-04-16,"ID10001577","Session",235.531874964519,0
2018-04-16,"ID10001581","Session",229.370929977845,0
2018-04-16,"ID10001582","Session",224.982412853266,0
2018-04-16,"ID20001583","Session",147.741226333169,0
2018-04-16,"ID10001590","Session",226.762555593195,0
2018-04-16,"ID10001599","Session",215.655485167308,0
2018-04-16,"ID20001601","Session",148.279526086617,0
2018-04-16,"ID10001602","Session",230.180415718194,0
2018-04-16,"ID10001607","Session",237.452991709045,0
2018-04-16,"ID10001608","Session",241.188760546397,0
2018-04-16,"ID20001609","Session",152.415717222409,0
2018-04-16,"ID10001610","Session",233.327454298356,0
2018-04-16,"ID20001613","Session",160.026069010355,0
2018-04-16,"ID10001616","Session",228.636690132994,0
2018-04-16,"ID10001617","Session",234.994904883293,0
2018-04-16,"ID10001619","Session",249.297659816401,0
2018-04-16,"ID10001620","Session",233.747114818104,26.5907244645329
2018-04-16,"ID10001622","Session",227.717882657429,0
2018-04-16,"ID10001625","Session",232.233612029779,0
2018-04-16,"ID20001637","Session",151.454125921038,0
2018-04-16,"ID20001638","Session",158.400673966386,0
2018-04-16,"ID20001643","Session",162.465116982555,32.496539375542
2018-04-16,"ID10001645","Session",237.18481959505,0
2018-04-16,"ID10001651","Session",231.879951035988,0
2018-04-16,"ID20001655","Session",155.328715573675,28.5419785740898
2018-04-16,"ID20001656","Session",167.455545454061,0
2018-04-16,"ID20001663","Session",161.865525222117,0
2018-04-16,"ID20001665","Session",172.389719439924,0
2018-04-16,"ID10001667","Session",242.370554639447,27.8091714457033
2018-04-16,"ID10001668","Session",259.378283414141,0
2018-04-16,"ID10001669","Session",247.736371784862,37.0423235043286
2018-04-16,"ID10001671","Session",252.65467091376,0
2018-04-16,"ID20001672","Session",161.342237803942,0
2018-04-16,"ID20001675","Session",164.250913144585,34.6251774329215
2018-04-16,"ID20001679","Session",158.219267712206,0
2018-04-16,"ID20001680","Session",165.625662874457,27.8162062044057
2018-04-16,"ID20001682","Session",160.416425636136,0
2018-04-16,"ID10001684","Session",259.775368146424,0
2018-04-16,"ID20001687","Session",165.019663468365,0
2018-04-16,"ID20001695","Session",158.907572720255,0
2018-04-16,"ID10001702","Session",259.241745158967,0
2018-04-16,"ID20001710","Session",170.45030339059,0
2018-04-16,"ID20001728","Session",166.427399608669,0
2018-04-16,"ID20001729","Session",167.5084903334,0
2018-04-16,"ID10001730","Session",263.050192986436,0
2018-04-16,"ID20001733","Session",168.590746378567,0
2018-04-16,"ID20001736","Session",172.686863803472,0
2018-04-16,"ID10001746","Session",252.181872962963,0
2018-04-16,"ID10001748","Session",272.481205583439,0
2018-04-16,"ID20001749","Session",185.901053255113,0
2018-04-16,"ID10001750","Session",261.015453301331,0
2018-04-16,"ID20001751","Session",174.306859891013,0
2018-04-16,"ID20001755","Session",185.660329297117,30.1018388400066
2018-04-16,"ID20001758","Session",188.041732997439,0
2018-04-16,"ID20001761","Session",181.924718773694,0
2018-04-16,"ID20001769","Session",179.094441575443,0
2018-04-16,"ID20001770","Session",173.682665613318,0
2018-04-16,"ID20001771","Session",175.891296056551,0
2018-04-16,"ID20001774","Session",181.744676057612,0
2018-04-16,"ID10001780","Session",282.150450933687,0
2018-04-16,"ID10001784","Session",269.434614425974,0
2018-04-16,"ID20001785","Session",183.934118406719,0
2018-04-16,"ID20001786","Session",166.571379209172,31.2740097342901
2018-04-16,"ID10001787","Session",279.557765313356,30.5959447019073
2018-04-16,"ID20001790","Session",181.570559046099,0
2018-04-16,"ID20001791","Session",185.436638018317,0
2018-04-16,"ID20001794","Session",179.628506234216,0
2018-04-16,"ID10001798","Session",269.720921062753,0
2018-04-16,"ID10001799","Session",265.082133536741,0
2018-04-16,"ID20001802","Session",191.089167180078,0
2018-04-16,"ID20001803","Session",188.675857878777,0
2018-04-16,"ID20001804","Session",190.254426756614,0
2018-04-16,"ID20001805","Session",182.671982985501,0
2018-04-16,"ID10001807","Session",273.082947210094,0
2018-04-16,"ID20001810","Session",192.516708766171,0
2018-04-16,"ID10001811","Session",289.740983045656,0
2018-04-16,"ID10001814","Session",285.712553217316,0
